time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2011-12-15T23:00:00Z,4.56,4.62,4.54,4.6,13501320,19690631.5,NaN,NaN
2011-12-18T23:00:00Z,4.55,4.56,4.4,4.42,12388290,19434950.5,NaN,NaN
2011-12-19T23:00:00Z,4.4,4.47,4.32,4.36,15150170,19207741,NaN,NaN
2011-12-20T23:00:00Z,4.51,4.52,4.45,4.5,9186736,18223628.8,NaN,NaN
2011-12-21T23:00:00Z,4.46,4.49,4.42,4.46,6194211,17252943.35,NaN,NaN
2011-12-22T23:00:00Z,4.51,4.53,4.43,4.49,6573188,16793122.75,NaN,NaN
2011-12-27T23:00:00Z,4.45,4.47,4.35,4.35,4285446,16224486.05,NaN,NaN
2011-12-28T23:00:00Z,4.28,4.3,4.23,4.26,7072796,15640051.85,NaN,NaN
2011-12-29T23:00:00Z,4.29,4.32,4.25,4.27,3568201,14629745.4,NaN,NaN
2012-01-02T23:00:00Z,4.32,4.42,4.31,4.41,6929795,12335212.15,NaN,NaN
2012-01-03T23:00:00Z,4.5,4.62,4.47,4.62,13696950,12400566.65,NaN,NaN
2012-01-04T23:00:00Z,4.55,4.58,4.48,4.51,6867035,11936416.4,NaN,NaN
2012-01-05T23:00:00Z,4.5,4.55,4.43,4.44,8400005,11331257.15,NaN,NaN
2012-01-08T23:00:00Z,4.46,4.49,4.39,4.46,5282758,10901981.05,NaN,NaN
2012-01-09T23:00:00Z,4.5,4.57,4.49,4.57,8083381,10355273.6,NaN,NaN
2012-01-10T23:00:00Z,4.64,4.71,4.63,4.69,13194030,10021302.6,NaN,NaN
2012-01-11T23:00:00Z,4.69,4.7,4.63,4.66,7018406,9833086.9,NaN,NaN
2012-01-12T23:00:00Z,4.7,4.77,4.7,4.75,9687685,9693130.65,NaN,NaN
2012-01-15T23:00:00Z,4.64,4.68,4.6,4.62,8500375,9266374.9,NaN,NaN
2012-01-16T23:00:00Z,4.73,4.82,4.69,4.8,18360920,9197084.9,NaN,NaN
2012-01-17T23:00:00Z,4.85,5.05,4.84,5.05,31798140,10111925.9,NaN,NaN
2012-01-18T23:00:00Z,5.16,5.17,5,5.06,22088310,10596926.9,NaN,NaN
2012-01-19T23:00:00Z,5.09,5.19,5.07,5.19,17322550,10705545.9,NaN,NaN
2012-01-22T23:00:00Z,5.15,5.15,4.98,5,22099810,11351199.6,NaN,NaN
2012-01-23T23:00:00Z,5.07,5.08,4.92,4.92,19815070,12032242.55,NaN,NaN
2012-01-24T23:00:00Z,5,5.05,4.86,4.86,30210970,13214131.65,NaN,NaN
2012-01-26T23:00:00Z,4.99,5.11,4.98,5.06,35035550,14751636.85,NaN,NaN
2012-01-29T23:00:00Z,5.01,5.13,5.01,5.03,13518950,15073944.55,NaN,NaN
2012-01-30T23:00:00Z,5.05,5.15,5.02,5.05,16321360,15711602.5,NaN,NaN
2012-01-31T23:00:00Z,5.1,5.11,4.93,4.98,13471600,16038692.75,NaN,NaN
2012-02-01T23:00:00Z,5.1,5.1,4.94,5.01,20366610,16372175.75,NaN,NaN
2012-02-02T23:00:00Z,5.05,5.09,5.01,5.07,15486070,16803127.5,NaN,NaN
2012-02-05T23:00:00Z,5.16,5.36,5.16,5.36,32536060,18009930.25,NaN,NaN
2012-02-06T23:00:00Z,5.36,5.38,5.26,5.26,16084170,18550000.85,NaN,NaN
2012-02-07T23:00:00Z,5.26,5.47,5.25,5.43,27693790,19530521.3,NaN,NaN
2012-02-08T23:00:00Z,5.43,5.43,5.29,5.39,28058320,20273735.8,NaN,NaN
2012-02-09T23:00:00Z,5.38,5.44,5.23,5.24,26031080,21224369.5,NaN,NaN
2012-02-12T23:00:00Z,5.31,5.52,5.29,5.5,24033280,21941649.25,NaN,NaN
2012-02-13T23:00:00Z,5.48,5.74,5.44,5.61,46637640,23848512.5,NaN,NaN
2012-02-14T23:00:00Z,5.66,5.72,5.34,5.53,39462760,24903604.5,NaN,NaN
2012-02-15T23:00:00Z,5.4,5.43,5.28,5.31,32621130,24944754,NaN,NaN
2012-02-16T23:00:00Z,5.4,5.42,5.26,5.29,16844300,24682553.5,NaN,NaN
2012-02-19T23:00:00Z,5.38,5.48,5.36,5.45,14517570,24542304.5,NaN,NaN
2012-02-20T23:00:00Z,5.48,5.53,5.42,5.52,12062340,24040431,NaN,NaN
2012-02-21T23:00:00Z,5.5,5.6,5.42,5.54,14517350,23775545,NaN,NaN
2012-02-22T23:00:00Z,5.52,5.54,5.41,5.45,18490800,23189536.5,NaN,NaN
2012-02-23T23:00:00Z,5.43,5.45,5.36,5.39,27088170,22792167.5,NaN,NaN
2012-02-26T23:00:00Z,5.42,5.5,5.37,5.41,12594520,22745946,NaN,NaN
2012-02-27T23:00:00Z,5.45,5.48,5.39,5.42,11613750,22510565.5,NaN,NaN
2012-02-28T23:00:00Z,5.49,5.61,5.47,5.57,14457890,22559880,NaN,NaN
2012-02-29T23:00:00Z,5.48,5.53,5.42,5.53,9270916,22005095.3,NaN,NaN
2012-03-01T23:00:00Z,5.61,5.68,5.6,5.66,10935280,21777555.8,NaN,NaN
2012-03-04T23:00:00Z,5.66,5.82,5.62,5.65,17986500,21050077.8,NaN,NaN
2012-03-05T23:00:00Z,5.55,5.65,5.51,5.53,17437450,21117741.8,NaN,NaN
2012-03-06T23:00:00Z,5.3,5.39,5.28,5.31,25081230,20987113.8,NaN,NaN
2012-03-07T23:00:00Z,5.44,5.525,5.41,5.51,18558480,20512121.8,NaN,NaN
2012-03-08T23:00:00Z,5.63,5.64,5.53,5.64,14885760,19954855.8,NaN,NaN
2012-03-11T23:00:00Z,5.71,5.87,5.69,5.86,21910560,19848719.8,NaN,NaN
2012-03-12T23:00:00Z,5.82,5.84,5.74,5.77,15456040,18289639.8,NaN,NaN
2012-03-13T23:00:00Z,5.91,5.92,5.81,5.83,11009660,16866984.8,NaN,NaN
2012-03-14T23:00:00Z,5.86,5.98,5.83,5.98,16112800,16041568.3,NaN,NaN
2012-03-15T23:00:00Z,5.96,6.03,5.8,5.81,36394050,17019055.8,NaN,NaN
2012-03-18T23:00:00Z,5.89,6.02,5.85,5.98,18559800,17221167.3,NaN,NaN
2012-03-19T23:00:00Z,5.94,6.02,5.89,5.92,21174370,17676768.8,NaN,NaN
2012-03-20T23:00:00Z,5.85,6.06,5.785,6.06,26444600,18273131.3,NaN,NaN
2012-03-21T23:00:00Z,6.03,6.18,6.02,6.08,20979750,18397578.8,NaN,NaN
2012-03-22T23:00:00Z,5.92,6.03,5.89,6,15179610,17802150.8,NaN,NaN
2012-03-25T23:00:00Z,5.99,6.11,5.9,5.92,13964070,17870628.3,NaN,NaN
2012-03-26T23:00:00Z,6,6.01,5.82,5.86,17550870,18167484.3,NaN,NaN
2012-03-27T23:00:00Z,5.82,5.98,5.82,5.98,10468150,17967997.3,NaN,NaN
2012-03-28T23:00:00Z,5.92,5.945,5.78,5.85,15991300,18304016.5,NaN,NaN
2012-03-29T23:00:00Z,5.83,5.86,5.78,5.81,22580610,18886283,NaN,NaN
