time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2018-03-26T22:00:00Z,6.86,6.92,6.74,6.76,965691,1764975.65,1472170046,213083365
2018-03-27T22:00:00Z,6.7,6.9,6.65,6.77,630180,1752923.55,1474347758,213083365
2018-03-28T22:00:00Z,6.76,6.77,6.44,6.44,911608,1740128.65,1402481488,213083365
2018-04-02T23:00:00Z,6.35,6.4,5.93,6,1743780,1759434.75,1306659760,213083365
2018-04-03T23:00:00Z,6,6,5.43,5.65,3988311,1906199.6,1230437961,213083365
2018-04-04T23:00:00Z,5.7,5.95,5.7,5.8,1516288,1924742.45,1263104476,213083365
2018-04-05T23:00:00Z,5.8,5.82,5.32,5.45,2006742,1917020.2,1186882573,213083365
2018-04-08T23:00:00Z,5.49,5.6,5.425,5.47,785746,1887056.95,1191238102,213083365
2018-04-09T23:00:00Z,5.52,6.04,5.43,5.94,1322093,1857830.8,1293593174,213083365
2018-04-10T23:00:00Z,6,6.18,5.49,5.6,2488741,1844049.15,1219549088,213083365
2018-04-11T23:00:00Z,5.45,5.46,5.26,5.35,2287078,1899135.45,1165104931,213083365
2018-04-12T23:00:00Z,5.33,5.68,5.33,5.59,953382,1888056.65,1217371376,213083365
2018-04-15T23:00:00Z,5.61,5.78,5.58,5.62,464618,1818685.05,1223904616,213083365
2018-04-16T23:00:00Z,5.72,5.98,5.7,5.91,594689,1583463.55,1287059830,213083365
2018-04-17T23:00:00Z,5.98,6.15,5.92,6,981592,1514158.8,1306659760,213083365
2018-04-18T23:00:00Z,6.1,6.14,5.65,5.65,672767,1411208.5,1230437961,213083365
2018-04-19T23:00:00Z,5.71,5.78,5.63,5.64,611474,1369671.1,1228260145,213083365
2018-04-22T23:00:00Z,5.7,5.73,5.39,5.43,1035923,1385403.25,1182527045,213083365
2018-04-23T23:00:00Z,5.46,5.61,5.41,5.57,341434,1309380.75,1213015847,213083365
2018-04-25T23:00:00Z,5.65,5.875,5.6,5.75,719775,1251095.6,1252215603,213083365
2018-04-26T23:00:00Z,5.78,5.95,5.77,5.95,503566,1227989.35,1295770887,213083365
2018-04-29T23:00:00Z,5.99,6.03,5.78,5.99,435720,1218266.35,1304481943,213083365
